1276278049 0 0 0 0 0 0 9204 0 0 0 0 0 0 0 0 0 0 0 0 0
1276329559 0 0 0 0 0 0 9204 0 0 0 0 0 58 0 0 0 0 0 0 0
1276379098 0 12 0 0 0 0 9204 0 0 0 0 0 58 0 0 0 0 0 0 0
1276381597 0 312 0 0 0 0 9204 0 0 0 0 0 58 0 0 0 0 0 0 0
1276383329 0 325 0 0 0 0 9204 0 0 0 0 0 58 0 0 0 0 0 0 0
1276393956 0 325 3 0 0 0 9204 0 0 0 0 0 58 0 0 0 0 0 0 0
1276397514 0 325 52 0 0 0 9204 0 0 0 0 0 58 0 0 0 0 0 0 0
1276405010 0 325 374 0 0 0 9204 0 0 0 0 0 58 0 0 0 0 0 0 0
1276405461 0 325 375 0 0 0 9204 0 0 0 0 0 58 0 0 0 0 0 0 0
1276469200 0 345 375 0 0 0 9204 0 0 0 0 0 58 0 0 0 0 0 0 0
1276470752 0 376 375 0 0 0 9204 0 0 0 0 0 58 0 0 0 0 0 0 0
1276471728 0 387 375 0 0 0 9204 0 0 0 0 0 58 0 0 0 0 0 0 0
1276484431 0 393 375 0 0 0 9204 0 0 0 0 0 58 0 0 0 0 0 0 0
1276488497 0 408 375 0 0 0 9204 0 0 0 0 0 58 0 0 0 0 0 0 0
1276489372 0 562 375 0 0 0 9204 0 0 0 0 0 58 0 0 0 0 0 0 0
1276492276 0 592 375 0 0 0 9204 0 0 0 0 0 58 0 0 0 0 0 0 0
1276538755 0 604 375 0 0 0 9204 0 0 0 0 0 58 0 0 0 0 0 0 0
1276540875 0 624 375 0 0 0 9204 0 0 0 0 0 58 0 0 0 0 0 0 0
1276541417 0 624 1815 0 0 0 9204 0 0 0 0 0 58 0 0 0 0 0 0 0
1276541463 0 624 1815 0 0 0 9204 0 0 0 0 0 58 0 0 0 0 0 0 0
1276541516 0 624 1815 0 0 0 9204 0 0 0 0 0 58 0 0 0 0 0 0 0
1276541752 0 624 1823 0 0 0 9204 0 0 0 0 0 58 0 0 0 0 0 0 0
1276546337 0 778 1823 0 0 0 9204 0 0 0 0 0 58 0 0 0 0 0 0 0
1276546640 0 793 1823 0 0 0 9204 0 0 0 0 0 58 0 0 0 0 0 0 0
1276557657 0 842 1823 0 0 0 9204 0 0 0 0 0 58 0 0 0 0 0 0 0
1276560787 0 876 1823 0 0 0 9204 0 0 0 0 0 58 0 0 0 0 0 0 0
1276562043 0 876 1823 1 0 0 9204 0 0 0 0 0 58 0 0 0 0 0 0 0
1276562901 0 923 1823 1 0 0 9204 0 0 0 0 0 58 0 0 0 0 0 0 0
1276562930 0 923 1823 1 0 0 9204 0 0 0 0 0 58 0 0 0 0 0 0 0
1276566638 0 928 1823 1 0 0 9204 0 0 0 0 0 58 0 0 0 0 0 0 0
1276572019 0 1160 1823 1 0 0 9204 0 0 0 0 0 58 0 0 0 0 0 0 0
1276620799 0 7526 1823 1 0 0 9204 0 0 0 0 0 58 0 0 0 0 0 0 0
1276621888 0 7526 1833 1 0 0 9204 0 0 0 0 0 58 0 0 0 0 0 0 0
1276621934 0 7526 1833 1 0 0 9204 0 0 0 0 0 58 0 0 0 0 0 0 0
1276622306 0 7526 1833 39 0 0 9204 0 0 0 0 0 58 0 0 0 0 0 0 0
1276622604 0 7526 1833 39 0 0 9204 0 0 0 0 0 58 0 0 0 0 0 0 0
1276625387 0 7526 2111 39 0 0 9204 0 0 0 0 0 58 0 0 0 0 0 0 0
1276625640 0 7526 2111 39 0 0 9204 0 0 0 0 0 58 0 0 0 0 0 0 0
1276628192 0 7526 2111 71 0 0 9204 0 0 0 0 0 58 0 0 0 0 0 0 0
1276628375 0 7526 2111 71 0 0 9204 0 0 0 0 0 58 0 0 0 0 0 0 0
1276630101 0 7526 2117 71 0 0 9204 0 0 0 0 0 58 0 0 0 0 0 0 0
1276647717 0 7646 2117 71 0 0 9204 0 0 0 0 0 58 0 0 0 0 0 0 0
1276648692 0 7653 2117 71 0 0 9204 0 0 0 0 0 58 0 0 0 0 0 0 0
1276652514 0 7653 2117 71 0 0 9296 0 0 0 0 0 58 0 0 0 0 0 0 0
1276659494 0 7653 2117 71 0 0 9331 0 0 0 0 0 58 0 0 0 0 0 0 0
1276661309 0 7715 2117 71 0 0 9331 0 0 0 0 0 58 0 0 0 0 0 0 0
1276661459 0 7717 2117 71 0 0 9331 0 0 0 0 0 58 0 0 0 0 0 0 0
1276662892 0 7717 2117 71 0 0 9343 0 0 0 0 0 58 0 0 0 0 0 0 0
1276663299 0 7717 2117 71 0 0 9343 0 0 0 0 0 58 0 0 0 0 0 0 0
1276666448 0 7717 2148 71 0 0 9343 0 0 0 0 0 58 0 0 0 0 0 0 0
1276734939 0 7717 2173 71 0 0 9343 0 0 0 0 0 58 0 0 0 0 0 0 0
1276742559 0 7717 2173 71 0 0 9597 0 0 0 0 0 58 0 0 0 0 0 0 0
1276753721 0 7717 2173 71 0 0 9597 0 0 0 0 0 58 0 0 0 0 0 0 0
1276755143 0 7717 2314 71 0 0 9597 0 0 0 0 0 58 0 0 0 0 0 0 0
1276791659 0 7717 2314 71 0 0 9597 0 0 0 0 0 114 0 0 0 0 0 0 0
1276795770 0 7717 2356 71 0 0 9597 0 0 0 0 0 114 0 0 0 0 0 0 0
1276796214 0 7717 2406 71 0 0 9597 0 0 0 0 0 114 0 0 0 0 0 0 0
1276799533 0 7717 2414 71 0 0 9597 0 0 0 0 0 114 0 0 0 0 0 0 0
1276810181 0 7717 2592 71 0 0 9597 0 0 0 0 0 114 0 0 0 0 0 0 0
1276813322 0 7717 2635 71 0 0 9597 0 0 0 0 0 114 0 0 0 0 0 0 0
1276817042 0 7717 2635 71 0 0 9598 0 0 0 0 0 114 0 0 0 0 0 0 0
1276823147 0 7717 2635 71 0 0 9598 0 0 0 0 0 114 0 0 0 0 0 0 0
1276824596 0 7717 2699 71 0 0 9598 0 0 0 0 0 114 0 0 0 0 0 0 0
1276825550 0 7717 2705 71 0 0 9598 0 0 0 0 0 114 0 0 0 0 0 0 0
1276830404 0 7717 2710 71 0 0 9598 0 0 0 0 0 114 0 0 0 0 0 0 0
1276831964 0 7717 2713 71 0 0 9598 0 0 0 0 0 114 0 0 0 0 0 0 0
1276832039 0 7718 2713 71 0 0 9598 0 0 0 0 0 114 0 0 0 0 0 0 0
1276832085 0 7718 2713 71 0 0 9598 0 0 0 0 0 114 0 0 0 0 0 0 0
1276832116 0 7719 2713 71 0 0 9598 0 0 0 0 0 114 0 0 0 0 0 0 0
1276833171 0 7719 2713 71 0 0 9721 0 0 0 0 0 114 0 0 0 0 0 0 0
1276833500 0 7724 2713 71 0 0 9721 0 0 0 0 0 114 0 0 0 0 0 0 0
1276883317 0 7758 2713 71 0 0 9721 0 0 0 0 0 114 0 0 0 0 0 0 0
1276896951 0 7827 2713 71 0 0 9721 0 0 0 0 0 114 0 0 0 0 0 0 0
1276904854 0 7980 2713 71 0 0 9721 0 0 0 0 0 114 0 0 0 0 0 0 0
1276907623 0 7980 2713 71 0 0 9858 0 0 0 0 0 114 0 0 0 0 0 0 0
1276907876 0 7980 2713 71 0 0 9859 0 0 0 0 0 114 0 0 0 0 0 0 0
1276908412 0 7980 2713 71 0 0 9867 0 0 0 0 0 114 0 0 0 0 0 0 0
1276908586 0 7980 2713 71 0 0 9868 0 0 0 0 0 114 0 0 0 0 0 0 0
1276908972 0 7980 2713 71 0 0 9872 0 0 0 0 0 114 0 0 0 0 0 0 0
1276909091 0 7980 2713 71 0 0 9873 0 0 0 0 0 114 0 0 0 0 0 0 0
1276909393 0 8076 2713 71 0 0 9873 0 0 0 0 0 114 0 0 0 0 0 0 0
1276909797 0 8076 2713 71 0 0 9881 0 0 0 0 0 114 0 0 0 0 0 0 0
1276912979 0 8076 2713 71 0 0 9922 0 0 0 0 0 114 0 0 0 0 0 0 0
1276924097 0 8076 2713 71 0 0 9928 0 0 0 0 0 114 0 0 0 0 0 0 0
1276929167 0 8076 2891 71 0 0 9928 0 0 0 0 0 114 0 0 0 0 0 0 0
1276929538 0 8076 2891 71 0 0 9933 0 0 0 0 0 114 0 0 0 0 0 0 0
1276929662 0 8076 2891 71 0 0 9933 0 0 0 0 0 114 0 0 0 0 0 0 0
1276930062 0 8102 2891 71 0 0 9933 0 0 0 0 0 114 0 0 0 0 0 0 0
1276930472 0 8102 2891 71 0 0 9934 0 0 0 0 0 114 0 0 0 0 0 0 0
1276930885 0 8102 2943 71 0 0 9934 0 0 0 0 0 114 0 0 0 0 0 0 0
1276931286 0 8102 2943 71 0 0 9934 0 0 0 0 0 114 0 0 0 0 0 0 0
1276931398 0 9059 2943 71 0 0 9934 0 0 0 0 0 114 0 0 0 0 0 0 0
1276933775 0 9062 2943 71 0 0 9934 0 0 0 0 0 114 0 0 0 0 0 0 0
1276933816 0 9063 2943 71 0 0 9934 0 0 0 0 0 114 0 0 0 0 0 0 0
1276934022 0 9063 3021 71 0 0 9934 0 0 0 0 0 114 0 0 0 0 0 0 0
1276941699 0 9063 3185 71 0 0 9934 0 0 0 0 0 114 0 0 0 0 0 0 0
1276983743 0 9074 3185 71 0 0 9934 0 0 0 0 0 114 0 0 0 0 0 0 0
1276983848 0 9074 3361 71 0 0 9934 0 0 0 0 0 114 0 0 0 0 0 0 0
1276984580 0 9082 3361 71 0 0 9934 0 0 0 0 0 114 0 0 0 0 0 0 0
1276984657 0 9082 3361 71 0 0 9934 0 0 0 0 0 114 0 0 0 0 0 0 0
1276985232 0 9089 3361 71 0 0 9934 0 0 0 0 0 114 0 0 0 0 0 0 0
1276987730 0 9092 3361 71 0 0 9934 0 0 0 0 0 114 0 0 0 0 0 0 0
1276988017 0 9102 3361 71 0 0 9934 0 0 0 0 0 114 0 0 0 0 0 0 0
1277057494 0 9110 3361 71 0 0 9934 0 0 0 0 0 114 0 0 0 0 0 0 0
